index,vul_code,is_vulnerable,programming_language,method_name,file_name,repo_url,repo_owner,committer,committer_date,commit_msg,cwe_id,cwe_name,cwe_description,cwe_url,cve_id,patch
2773,"def policy(theme_id = nil, env: {}, base_url: Discourse.base_url, path_info: ""/"") new.build(theme_id, env: env, base_url: base_url, path_info: path_info) end",True,Ruby,policy,content_security_policy.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def link(link, title, content) attributes = [ (""href=\""#{link}\"""" if link), (""title=\""#{title}\"""" if title), (""target=\""_blank\"" rel=\""noopener\"""" if link.match?(PROTOCOL_MATCHER)), ] ""<a #{attributes.compact.join("" "")}>#{content}</a>"" end"
2774,"def build(theme_id, env: {}, base_url:, path_info: ""/"") builder = Builder.new(base_url: base_url, env: env) Extension.theme_extensions(theme_id).each { |extension| builder << extension } Extension.plugin_extensions.each { |extension| builder << extension } builder << Extension.site_setting_extension builder << Extension.path_specific_extension(path_info) builder.build end",True,Ruby,build,content_security_policy.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def text(key, options = {}) options = html_safe_options(options) text = I18n.t(key, **{ scope: self.translation_scope, default: ""!#{key}!"", cascade: true, }.merge(options)).strip interpolation_options = { cascade: true }.merge(options) # Interpolate any keypaths (e.g., `!some.lookup.path/key!`) found in the text. while text.match?(KEYPATH_MATCHER) do text = text.gsub(KEYPATH_MATCHER) { |match| I18n.t($1, **interpolation_options) } end text = smartify(text) if options.fetch(:smart, true) text.html_safe end"
2778,"def initialize(base_url:, env: {}) @directives = Default.new(base_url: base_url, env: env).directives @base_url = base_url end",True,Ruby,initialize,builder.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def placeholder(filename) css_class = InlineSvg.configuration.svg_not_found_css_class not_found_message = ""'#{ERB::Util.html_escape_once(filename)}' #{extension_hint(filename)}"" if css_class.nil? return ""<svg><!-- SVG file not found: #{not_found_message}--></svg>"".html_safe else return ""<svg class='#{css_class}'><!-- SVG file not found: #{not_found_message}--></svg>"".html_safe end end"
2780,"def initialize(base_url:, env: {}) @base_url = base_url @env = env @directives = {}.tap do |directives| directives[:upgrade_insecure_requests] = [] if SiteSetting.force_https directives[:base_uri] = [:self] directives[:object_src] = [:none] directives[:script_src] = script_src directives[:worker_src] = worker_src directives[ :report_uri ] = report_uri if SiteSetting.content_security_policy_collect_reports directives[:frame_ancestors] = frame_ancestors if restrict_embed? directives[:manifest_src] = [""'self'""] end end",True,Ruby,initialize,default.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,def opposite_direction direction == :asc ? :desc : :asc end
2781,"def script_src [ ""#{base_url}/logs/"", ""#{base_url}/sidekiq/"", ""#{base_url}/mini-profiler-resources/"", *script_assets, ].tap do |sources| sources << :report_sample if SiteSetting.content_security_policy_collect_reports sources << :unsafe_eval if Rails.env.development? # TODO remove this once we have proper source maps in dev # Support Ember CLI Live reload if Rails.env.development? sources << ""#{base_url}/ember-cli-live-reload.js"" sources << ""#{base_url}/_lr/"" end # we need analytics.js still as gtag/js is a script wrapper for it if SiteSetting.ga_universal_tracking_code.present? sources << ""https://www.google-analytics.com/analytics.js"" end if SiteSetting.ga_universal_tracking_code.present? && SiteSetting.ga_version == ""v4_gtag"" sources << ""https://www.googletagmanager.com/gtag/js"" end if SiteSetting.gtm_container_id.present? sources << ""https://www.googletagmanager.com/gtm.js"" sources << ""'nonce-#{ApplicationHelper.google_tag_manager_nonce(@env)}'"" end sources << ""'#{SplashScreenHelper.fingerprint}'"" if SiteSetting.splash_screen end end",True,Ruby,script_src,default.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def initialize(attribute = nil, direction = nil) @attribute = attribute @direction = sanitize_direction(direction) end"
2782,"def call(env) request = Rack::Request.new(env) _, headers, _ = response = @app.call(env) return response unless html_response?(headers) # The EnforceHostname middleware ensures request.host_with_port can be trusted protocol = (SiteSetting.force_https || request.ssl?) ? ""https://"" : ""http://"" base_url = protocol + request.host_with_port + Discourse.base_path theme_id = env[:resolved_theme_id] headers[""Content-Security-Policy""] = policy( theme_id, env: env, base_url: base_url, path_info: env[""PATH_INFO""], ) if SiteSetting.content_security_policy headers[""Content-Security-Policy-Report-Only""] = policy( theme_id, env: env, base_url: base_url, path_info: env[""PATH_INFO""], ) if SiteSetting.content_security_policy_report_only response end",True,Ruby,call,middleware.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def test_post uri = URI('http://localhost:6470/makeme') req = Net::HTTP::Post.new(uri) # Set the headers the way we want them. req['Accept-Encoding'] = '*' req['Accept'] = 'application/json' req['User-Agent'] = 'Ruby' res = Net::HTTP.start(uri.hostname, uri.port) { |h| h.request(req) } assert_equal(Net::HTTPNoContent, res.class) end"
2784,def cacheable? !!(!has_auth_cookie? && get? && no_cache_bypass) end,True,Ruby,cacheable?,anonymous_cache.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def test_put uri = URI('http://localhost:6470/makeme') req = Net::HTTP::Put.new(uri) # Set the headers the way we want them. req['Accept-Encoding'] = '*' req['Accept'] = 'application/json' req['User-Agent'] = 'Ruby' req.body = 'hello' res = Net::HTTP.start(uri.hostname, uri.port) { |h| h.request(req) } assert_equal(Net::HTTPCreated, res.class) assert_equal('hello', res.body) end"
2791,"it ""allowlists Google Tag Manager when integrated"" do SiteSetting.gtm_container_id = ""GTM-ABCDEF"" script_srcs = parse(policy)[""script-src""] expect(script_srcs).to include(""https://www.googletagmanager.com/gtm.js"") expect(script_srcs.to_s).to include(""nonce-"") end",True,Ruby,"""allowlists Google Tag Manager when integrated""",content_security_policy_spec.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,detectExtension(mimeType) { if (!mimeType) { return defaultExtension; } let parts = (mimeType || '').toLowerCase().trim().split('/'); let rootType = parts.shift().trim(); let subType = parts.join('/').trim(); if (mimeTypes.has(rootType + '/' + subType)) { let value = mimeTypes.get(rootType + '/' + subType); if (Array.isArray(value)) { return value[0]; } return value; } switch (rootType) { case 'text': return 'txt'; default: return 'bin'; } }
2797,"it ""doesn't reuse CSP nonces between requests"" do SiteSetting.content_security_policy = true SiteSetting.gtm_container_id = ""GTM-ABCDEF"" get ""/latest"" expect(response.headers).to include(""Content-Security-Policy"") script_src = parse(response.headers[""Content-Security-Policy""])[""script-src""] first_nonce = extract_nonce_from_script_src(script_src) gtm_meta_tag = Nokogiri::HTML5.fragment(response.body).css(""#data-google-tag-manager"").first expect(gtm_meta_tag[""data-nonce""]).to eq(first_nonce) get ""/latest"" expect(response.headers).to include(""Content-Security-Policy"") script_src = parse(response.headers[""Content-Security-Policy""])[""script-src""] second_nonce = extract_nonce_from_script_src(script_src) expect(first_nonce).not_to eq(second_nonce) gtm_meta_tag = Nokogiri::HTML5.fragment(response.body).css(""#data-google-tag-manager"").first expect(gtm_meta_tag[""data-nonce""]).to eq(second_nonce) end",True,Ruby,"""doesn't reuse CSP nonces between requests""",application_controller_spec.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"detectMimeType(filename) { if (!filename) { return defaultMimeType; } let parsed = path.parse(filename); let extension = (parsed.ext.substr(1) || parsed.name || '').split('?').shift().trim().toLowerCase(); let value = defaultMimeType; if (extensions.has(extension)) { value = extensions.get(extension); } if (Array.isArray(value)) { return value[0]; } return value; },"
2798,"it ""when GTM is enabled it adds the same nonce to the policy and the GTM tag"" do SiteSetting.content_security_policy = true SiteSetting.gtm_container_id = ""GTM-ABCDEF"" get ""/latest"" expect(response.headers).to include(""Content-Security-Policy"") script_src = parse(response.headers[""Content-Security-Policy""])[""script-src""] nonce = extract_nonce_from_script_src(script_src) gtm_meta_tag = Nokogiri::HTML5.fragment(response.body).css(""#data-google-tag-manager"").first expect(gtm_meta_tag[""data-nonce""]).to eq(nonce) end",True,Ruby,"""when GTM is enabled it adds the same nonce to the policy and the GTM tag""",application_controller_spec.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:44+01:00,SECURITY: Don't reuse CSP nonce between anonymous requests,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://cwe.mitre.org/data/definitions/79.html,CVE-2023-37467,"def within_bounding_box(sw_lat, sw_lng, ne_lat, ne_lng, lat_attr, lon_attr) spans = ""#{lat_attr} BETWEEN #{sw_lat.to_f} AND #{ne_lat.to_f} AND "" # handle box that spans 180 longitude if sw_lng.to_f > ne_lng.to_f spans + ""(#{lon_attr} BETWEEN #{sw_lng.to_f} AND 180 OR "" + ""#{lon_attr} BETWEEN -180 AND #{ne_lng.to_f})"" else spans + ""#{lon_attr} BETWEEN #{sw_lng.to_f} AND #{ne_lng.to_f}"" end end"
2800,"def index offset = (params[:offset] || 0).to_i limit = (params[:limit] || 50).to_i.clamp(1, 50) keys = ApiKey .where(hidden: false) .includes(:user, :api_key_scopes) # Sort revoked keys by revoked_at and active keys by created_at .order(""revoked_at DESC NULLS FIRST, created_at DESC"") .offset(offset) .limit(limit) render_json_dump(keys: serialize_data(keys, ApiKeySerializer), offset: offset, limit: limit) end",True,Ruby,index,api_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,"def download(url, remote_headers = {}) headers = remote_headers. reverse_merge('User-Agent' => ""CarrierWave/#{CarrierWave::VERSION}"") uri = process_uri(url.to_s) begin if skip_ssrf_protection?(uri) response = OpenURI.open_uri(process_uri(url.to_s), headers) else request = nil response = SsrfFilter.get(uri, headers: headers) do |req| request = req end response.uri = request.uri response.value end rescue StandardError => e raise CarrierWave::DownloadError, ""could not download file: #{e.message}"" end CarrierWave::Downloader::RemoteFile.new(response) end"
2801,"def parse_params(report_params) begin start_date = ( if report_params[:start_date].present? Time.parse(report_params[:start_date]).to_date else 1.days.ago end ).beginning_of_day end_date = ( if report_params[:end_date].present? Time.parse(report_params[:end_date]).to_date else start_date + 30.days end ).end_of_day rescue ArgumentError => e raise Discourse::InvalidParameters.new(e.message) end facets = nil facets = report_params[:facets].map { |s| s.to_s.to_sym } if Array === report_params[:facets] limit = nil if report_params.has_key?(:limit) && report_params[:limit].to_i > 0 limit = report_params[:limit].to_i end filters = nil filters = report_params[:filters] if report_params.has_key?(:filters) { start_date: start_date, end_date: end_date, filters: filters, facets: facets, limit: limit } end",True,Ruby,parse_params,reports_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,"def filename_from_header return nil unless headers['content-disposition'] match = headers['content-disposition'].match(/filename=(?:""([^""]+)""|([^"";]+))/) return nil unless match match[1].presence || match[2].presence end"
2803,"def index filters = params.slice(*UserHistory.staff_filters + %i[page limit]) page = (params[:page] || 0).to_i page_size = (params[:limit] || 200).to_i.clamp(1, 200) staff_action_logs = UserHistory.staff_action_records(current_user, filters) count = staff_action_logs.count staff_action_logs = staff_action_logs.offset(page * page_size).limit(page_size).to_a load_more_params = params.permit(UserHistory.staff_filters) load_more_params.merge!(page: page + 1, page_size: page_size) render_json_dump( staff_action_logs: serialize_data(staff_action_logs, UserHistorySerializer), total_rows_staff_action_logs: count, load_more_staff_action_logs: admin_staff_action_logs_path(load_more_params), extras: { user_history_actions: staff_available_actions, }, ) end",True,Ruby,index,staff_action_logs_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,def filename_from_uri CGI.unescape(File.basename(uri.path)) end
2807,"def index unless SiteSetting.enable_user_directory? raise Discourse::InvalidAccess.new(:enable_user_directory) end period = params.require(:period) period_type = DirectoryItem.period_types[period.to_sym] raise Discourse::InvalidAccess.new(:period_type) unless period_type result = DirectoryItem.where(period_type: period_type).includes(user: :user_custom_fields) if params[:group] group = Group.find_by(name: params[:group]) raise Discourse::InvalidParameters.new(:group) if group.blank? guardian.ensure_can_see!(group) guardian.ensure_can_see_group_members!(group) result = result.includes(user: :groups).where(users: { groups: { id: group.id } }) else result = result.includes(user: :primary_group) end result = apply_exclude_groups_filter(result) if params[:exclude_usernames] result = result .references(:user) .where.not(users: { username: params[:exclude_usernames].split("","") }) end order = params[:order] || DirectoryColumn.automatic_column_names.first dir = params[:asc] ? ""ASC"" : ""DESC"" active_directory_column_names = DirectoryColumn.active_column_names if active_directory_column_names.include?(order.to_sym) result = result.order(""directory_items.#{order} #{dir}, directory_items.id"") elsif params[:order] === ""username"" result = result.order(""users.#{order} #{dir}, directory_items.id"") else # Ordering by user field value user_field = UserField.find_by(name: params[:order]) if user_field result = result .references(:user) .joins( ""LEFT OUTER JOIN user_custom_fields ON user_custom_fields.user_id = users.id AND user_custom_fields.name = 'user_field_#{user_field.id}'"", ) .order( ""user_custom_fields.name = 'user_field_#{user_field.id}' ASC, user_custom_fields.value #{dir}"", ) end end result = result.includes(:user_stat) if period_type == DirectoryItem.period_types[:all] page = params[:page].to_i user_ids = nil if params[:name].present? user_ids = UserSearch.new(params[:name], include_staged_users: true).search.pluck(:id) if user_ids.present? # Add the current user if we have at least one other match user_ids << current_user.id if current_user && result.dup.where(user_id: user_ids).exists? result = result.where(user_id: user_ids) else result = result.where(""false"") end end if params[:username] user_id = User.where(username_lower: params[:username].to_s.downcase).pick(:id) if user_id result = result.where(user_id: user_id) else result = result.where(""false"") end end limit = [params[:limit].to_i, PAGE_SIZE].min if params[:limit].to_i > 0 limit ||= PAGE_SIZE result_count = result.count result = result.limit(limit).offset(limit * page).to_a more_params = params.slice(:period, :order, :asc, :group, :user_field_ids).permit! more_params[:page] = page + 1 load_more_uri = URI.parse(directory_items_path(more_params)) load_more_directory_items_json = ""#{load_more_uri.path}.json?#{load_more_uri.query}"" # Put yourself at the top of the first page if result.present? && current_user.present? && page == 0 && !params[:group].present? position = result.index { |r| r.user_id == current_user.id } # Don't show the record unless you're not in the top positions already if (position || 10) >= 10 unless @users_in_exclude_groups&.include?(current_user.id) your_item = DirectoryItem.where(period_type: period_type, user_id: current_user.id).first result.insert(0, your_item) if your_item end end end last_updated_at = DirectoryItem.last_updated_at(period_type) serializer_opts = {} if params[:user_field_ids] serializer_opts[:user_custom_field_map] = {} user_field_ids = params[:user_field_ids]&.split(""|"")&.map(&:to_i) user_field_ids.each do |user_field_id| serializer_opts[:user_custom_field_map][ ""#{User::USER_FIELD_PREFIX}#{user_field_id}"" ] = user_field_id end end if params[:plugin_column_ids] serializer_opts[:plugin_column_ids] = params[:plugin_column_ids]&.split(""|"")&.map(&:to_i) end serializer_opts[:attributes] = active_directory_column_names serialized = serialize_data(result, DirectoryItemSerializer, serializer_opts) render_json_dump( directory_items: serialized, meta: { last_updated_at: last_updated_at, total_rows_directory_items: result_count, load_more_directory_items: load_more_directory_items_json, }, ) end",True,Ruby,index,directory_items_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,"def original_filename filename = filename_from_header || filename_from_uri mime_type = MiniMime.lookup_by_content_type(content_type) unless File.extname(filename).present? || mime_type.blank? filename = ""#{filename}.#{mime_type.extension}"" end filename end"
2808,"def index params.permit(:offset) params.permit(:limit) stream = Draft.stream(user: current_user, offset: params[:offset], limit: params[:limit]) render json: { drafts: stream ? serialize_data(stream, DraftSerializer) : [] } end",True,Ruby,index,drafts_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,def initialize(file) case file when String @file = StringIO.new(file) when Net::HTTPResponse @file = StringIO.new(file.body) @content_type = file.content_type @headers = file @uri = file.uri else @file = file @content_type = file.content_type @headers = file.meta @uri = file.base_uri end
2811,"def members group = find_group(:group_id) guardian.ensure_can_see_group_members!(group) limit = (params[:limit] || 50).to_i offset = params[:offset].to_i raise Discourse::InvalidParameters.new(:limit) if limit < 0 || limit > 1000 raise Discourse::InvalidParameters.new(:offset) if offset < 0 dir = (params[:asc] && params[:asc].present?) ? ""ASC"" : ""DESC"" order = ""NOT group_users.owner"" if params[:requesters] guardian.ensure_can_edit!(group) users = group.requesters total = users.count if (filter = params[:filter]).present? filter = filter.split("","") if filter.include?("","") if current_user&.admin users = users.filter_by_username_or_email(filter) else users = users.filter_by_username(filter) end end users = users .select(""users.*, group_requests.reason, group_requests.created_at requested_at"") .order(params[:order] == ""requested_at"" ? ""group_requests.created_at #{dir}"" : """") .order(username_lower: dir) .limit(limit) .offset(offset) return( render json: { members: serialize_data(users, GroupRequesterSerializer), meta: { total: total, limit: limit, offset: offset, }, } ) end if params[:order] && %w[last_posted_at last_seen_at].include?(params[:order]) order = ""#{params[:order]} #{dir} NULLS LAST"" elsif params[:order] == ""added_at"" order = ""group_users.created_at #{dir}"" end users = group.users.human_users total = users.count if (filter = params[:filter]).present? filter = filter.split("","") if filter.include?("","") if current_user&.admin users = users.filter_by_username_or_email(filter) else users = users.filter_by_username(filter) end end users = users .includes(:primary_group) .includes(:user_option) .select(""users.*, group_users.created_at as added_at"") .order(order) .order(username_lower: dir) members = users.limit(limit).offset(offset) owners = users.where(""group_users.owner"") render json: { members: serialize_data(members, GroupUserSerializer), owners: serialize_data(owners, GroupUserSerializer), meta: { total: total, limit: limit, offset: offset, }, } end",True,Ruby,members,groups_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,"it 'sets file extension based on content-type if missing' do expect(subject.original_filename).to eq ""test.jpeg"" end"
2812,"def index user = if params[:username] && !params[:recent] user_record = User.find_by(username: params[:username].to_s) raise Discourse::NotFound if !user_record user_record else current_user end guardian.ensure_can_see_notifications!(user) if notification_types = params[:filter_by_types]&.split("","").presence notification_types.map! do |type| Notification.types[type.to_sym] || (raise Discourse::InvalidParameters.new(""invalid notification type: #{type}"")) end end if params[:recent].present? limit = (params[:limit] || 15).to_i limit = 50 if limit > 50 include_reviewables = false notifications = Notification.prioritized_list(current_user, count: limit, types: notification_types) # notification_types is blank for the ""all notifications"" user menu tab include_reviewables = notification_types.blank? && guardian.can_see_review_queue? if notifications.present? && !(params.has_key?(:silent) || @readonly_mode) if current_user.bump_last_seen_notification! current_user.reload current_user.publish_notifications_state end end if !params.has_key?(:silent) && params[:bump_last_seen_reviewable] && !@readonly_mode && include_reviewables current_user_id = current_user.id Scheduler::Defer.later ""bump last seen reviewable for user"" do # we lookup current_user again in the background thread to avoid # concurrency issues where the user object returned by the # current_user controller method is changed by the time the deferred # block is executed User.find_by(id: current_user_id)&.bump_last_seen_reviewable! end end notifications = filter_inaccessible_notifications(notifications) json = { notifications: serialize_data(notifications, NotificationSerializer), seen_notification_id: current_user.seen_notification_id, } if include_reviewables json[:pending_reviewables] = Reviewable.basic_serializers_for_list( Reviewable.user_menu_list_for(current_user), current_user, ).as_json end render_json_dump(json) else offset = params[:offset].to_i notifications = Notification.where(user_id: user.id).visible.includes(:topic).order(created_at: :desc) notifications = notifications.where(read: true) if params[:filter] == ""read"" notifications = notifications.where(read: false) if params[:filter] == ""unread"" total_rows = notifications.dup.count notifications = notifications.offset(offset).limit(60) notifications = filter_inaccessible_notifications(notifications) render_json_dump( notifications: serialize_data(notifications, NotificationSerializer), total_rows_notifications: total_rows, seen_notification_id: user.seen_notification_id, load_more_notifications: notifications_path(username: user.username, offset: offset + 60, filter: params[:filter]), ) end end",True,Ruby,index,notifications_controller.rb,https://github.com/discourse/discourse,discourse,David Taylor,2023-07-28 12:53:46+01:00,"SECURITY: Impose a upper bound on limit params in various controllers

What is the problem here?

In multiple controllers, we are accepting a `limit` params but do not
impose any upper bound on the values being accepted. Without an upper
bound, we may be allowing arbituary users from generating DB queries
which may end up exhausing the resources on the server.

What is the fix here?

A new `fetch_limit_from_params` helper method is introduced in
`ApplicationController` that can be used by controller actions to safely
get the limit from the params as a default limit and maximum limit has
to be set. When an invalid limit params is encountered, the server will
respond with the 400 response code.",CWE-770,Allocation of Resources Without Limits or Throttling,"The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated, in violation of the intended security policy for that actor.",https://cwe.mitre.org/data/definitions/770.html,CVE-2023-38684,"it ""should raise an error if the image fails an integrity check when downloaded"" do stub_request(:get, ""http://www.example.com/test.jpg"").to_return(body: File.read(file_path(""test.jpg""))) expect(running { @instance.remote_image_url = ""http://www.example.com/test.jpg"" }).to raise_error(CarrierWave::IntegrityError) end"
